Name,Short Description,Description,Main Photo Filepath,Gallery Filepaths,Variants,URL
STIGA - Cybershape Carbon,"<span style=""font-size: 12pt;"">STIGA 2022</span><br/><span style=""font-size: 12pt;"">STIGA Cybershape Carbon - zcela nový typ prkna s unikátním tvarem a větší úderovou plochou. S touto pálkou se stal Truls Moregarth vicemistrem světa v listopadu 2021!</span><br/><span style=""font-size: 12pt;"">Cybershape Carbon je revoluční prkno, které se nepodobá ničemu, co jste kdy viděli. Může se pochlubit jedinečným a působivým tvarem s optimalizovanou plochou pro úderu. Studie STIGA ukázaly, že pro většinu hráčů leží optimální oblast úderu na horní polovině hlavy prkna. Proto byla optimalizována oblast úderu tak, aby byla o 11% větší ve srovnání s tradičními prkny.</span><br/><span style=""font-size: 12pt;"">Protože většina úderů hráče se uskutečňuje na horní polovině rakety, právě zde Cybershape vyniká. Větší úderová plocha poskytuje vylepšený sweet-spot, čímž hráči usnadňuje kontrolu nad podáním a příjmem. Vzhledem k tomu, že úderová plocha na horní části byla rozšířena, spodní část byla zmenšena o 2%, aby prkno nebylo příliš těžké a nevyvážené.</span><br/><span style=""font-size: 12pt;"">Cybershape Carbon se skládá z pěti vrstev dřeva proložených dvěma vrstvami karbonu. Vyrobeno je technologii CCF (Close Core Fibre), což znamená, že uhlíková vrstva sedí přímo na dřevěném jádru. Výsledkem je větší kontrola a rychlost ve vaší hře. Díky lehkému a technologicky vyspělému karbonu německé výroby byla kompenzována jeho hmotnost, takže ačkoli má Cyberspace větší povrch než běžné prkno, není těžší. Unikátní tvar Cybershape také usnadňuje hráči vidět oblast úderu při podání. Díky různým úhlům má hráč na výběr ze šesti rohů v závislosti na typu a množství rotace, které chtějí. Ve spolupráci s KTH Royal Institute of Technology byly testovány vibrační vlastnosti Cybershape - tedy jak reaguje při dotyku s míčkem. Testy ukázaly, že Cybershape má větší sweet-spot, který leží výše ve srovnání s prkny klasického tvaru.</span><br/><br/><span style=""font-size: 12pt;"">- útočné prkno na stolní tenis s revolučním, patentovaným a designově chráněným tvarem, který poskytuje optimalizovanou plochu úderu</span><br/><span style=""font-size: 12pt;"">- Cybershape Carbon je schválen pro všechny typy soutěží</span><br/><span style=""font-size: 12pt;"">- optimalizovaná úderová plocha, větší sweet-spot ve srovnání s klasickými prkny</span><br/><span style=""font-size: 12pt;"">- technologie CCF s vrstvou karbonových vláken na dřevěném jádru pro měkčí pocit a větší kontrolu</span><br/><span style=""font-size: 12pt;"">- stabilnější odezva než u tradičních prken, což vytváří během hry zcela nový pocit.</span><br/><br/><span style=""font-size: 12pt;"">Držátko: konkávní (úzké Master)</span><br/><span style=""font-size: 12pt;"">Přibližná váha (+/- 5 gramů): 85 gramů</span><br/><span style=""font-size: 12pt;"">Vrstvy: 5 + 2 karbon</span><br/><span style=""font-size: 12pt;"">Velikost hlavy: 157 x 154 mm</span>","<p style=""text-align: justify;""><span style=""font-size: 12pt;"">STIGA 2022</span><br/><span style=""font-size: 12pt;"">STIGA Cybershape Carbon - zcela nový typ prkna s unikátním tvarem a větší úderovou plochou. S touto pálkou se stal Truls Moregarth vicemistrem světa v listopadu 2021!</span><br/><span style=""font-size: 12pt;"">Cybershape Carbon je revoluční prkno, které se nepodobá ničemu, co jste kdy viděli. Může se pochlubit jedinečným a působivým tvarem s optimalizovanou plochou pro úderu. Studie STIGA ukázaly, že pro většinu hráčů leží optimální oblast úderu na horní polovině hlavy prkna. Proto byla optimalizována oblast úderu tak, aby byla o 11% větší ve srovnání s tradičními prkny.</span><br/><span style=""font-size: 12pt;"">Protože většina úderů hráče se uskutečňuje na horní polovině rakety, právě zde Cybershape vyniká. Větší úderová plocha poskytuje vylepšený sweet-spot, čímž hráči usnadňuje kontrolu nad podáním a příjmem. Vzhledem k tomu, že úderová plocha na horní části byla rozšířena, spodní část byla zmenšena o 2%, aby prkno nebylo příliš těžké a nevyvážené.</span><br/><span style=""font-size: 12pt;"">Cybershape Carbon se skládá z pěti vrstev dřeva proložených dvěma vrstvami karbonu. Vyrobeno je technologii CCF (Close Core Fibre), což znamená, že uhlíková vrstva sedí přímo na dřevěném jádru. Výsledkem je větší kontrola a rychlost ve vaší hře. Díky lehkému a technologicky vyspělému karbonu německé výroby byla kompenzována jeho hmotnost, takže ačkoli má Cyberspace větší povrch než běžné prkno, není těžší. Unikátní tvar Cybershape také usnadňuje hráči vidět oblast úderu při podání. Díky různým úhlům má hráč na výběr ze šesti rohů v závislosti na typu a množství rotace, které chtějí. Ve spolupráci s KTH Royal Institute of Technology byly testovány vibrační vlastnosti Cybershape - tedy jak reaguje při dotyku s míčkem. Testy ukázaly, že Cybershape má větší sweet-spot, který leží výše ve srovnání s prkny klasického tvaru.</span><br/><br/><span style=""font-size: 12pt;"">- útočné prkno na stolní tenis s revolučním, patentovaným a designově chráněným tvarem, který poskytuje optimalizovanou plochu úderu</span><br/><span style=""font-size: 12pt;"">- Cybershape Carbon je schválen pro všechny typy soutěží</span><br/><span style=""font-size: 12pt;"">- optimalizovaná úderová plocha, větší sweet-spot ve srovnání s klasickými prkny</span><br/><span style=""font-size: 12pt;"">- technologie CCF s vrstvou karbonových vláken na dřevěném jádru pro měkčí pocit a větší kontrolu</span><br/><span style=""font-size: 12pt;"">- stabilnější odezva než u tradičních prken, což vytváří během hry zcela nový pocit.</span><br/><br/><span style=""font-size: 12pt;"">Držátko: konkávní (úzké Master)</span><br/><span style=""font-size: 12pt;"">Přibližná váha (+/- 5 gramů): 85 gramů</span><br/><span style=""font-size: 12pt;"">Vrstvy: 5 + 2 karbon</span><br/><span style=""font-size: 12pt;"">Velikost hlavy: 157 x 154 mm</span></p>",H:\Desaka\Stoten\Full_10.01.2025\Photos\STIGA - Cybershape Carbon\MainImage\7909_stiga-cybershape-01.jpg%3F62f7d17a,H:\Desaka\Stoten\Full_10.01.2025\Photos\STIGA - Cybershape Carbon\GalleryImages\7909-1_stiga-cybershape-03.jpg%3F62f7d206|H:\Desaka\Stoten\Full_10.01.2025\Photos\STIGA - Cybershape Carbon\GalleryImages\7909_stiga-cybershape-01.jpg%3F62f7d17a|H:\Desaka\Stoten\Full_10.01.2025\Photos\STIGA - Cybershape Carbon\GalleryImages\7909-2_stiga-cybershape-04.jpg%3F62f7d206,"{""key_value_pairs"": {""Tvar držátka"": ""Konkávní (Master - úzké)"", ""Váha (gr)"": ""85""}, ""current_price"": 5690.0, ""basic_price"": 5690.0, ""stock_status"": """"}",https://www.stoten.cz/off-2/stiga-cybershape-carbon/
Xiom - Stradivarius Novus,"Zástupce řady Novus Tour Carbon (V1 Quad, V1); provázání aramidových a karbonových vláken pro výjimečný spin; vrchní dýha Koto pro extra dynamiku; tuhé, s ostrým pocitem při dopadu míče a delším ""držením míče"" při úderu; pro ofenzívní zkušené hráče","<p>Zástupce řady Novus Tour Carbon (V1 Quad, V1); provázání aramidových a karbonových vláken pro výjimečný spin; vrchní dýha Koto pro extra dynamiku; tuhé, s ostrým pocitem při dopadu míče a delším ""držením míče"" při úderu; pro ofenzívní zkušené hráče</p>",H:\Desaka\Stoten\Full_10.01.2025\Photos\Xiom - Stradivarius Novus\MainImage\3921-1_stradivarious2.png%3F62cac103,H:\Desaka\Stoten\Full_10.01.2025\Photos\Xiom - Stradivarius Novus\GalleryImages\3921-1_stradivarious2.png%3F62cac103,"{""key_value_pairs"": {""Tvar držátka"": ""FL - konkávní"", ""Váha (gr)"": ""87""}, ""current_price"": 1950.0, ""basic_price"": 1950.0, ""stock_status"": """"}|{""key_value_pairs"": {""Tvar držátka"": ""ST - rovné"", ""Váha (gr)"": ""87""}, ""current_price"": 1950.0, ""basic_price"": 1950.0, ""stock_status"": """"}",https://www.stoten.cz/off-2/stradivarius-2/
TIBHAR - Fortino PRO,"<span style=""font-size: 12pt;"">Nejrychlejší dřevo ze série TIBHAR SUPER STRONG SERIES.</span>","<p><span style=""font-size: 12pt;"">Nejrychlejší dřevo ze série TIBHAR SUPER STRONG SERIES.</span></p> <p><span style=""font-size: 12pt;"">Dřevo je vytvořeno z unikátního materiálu kombinující tuhý karbon a vlákno Dyneema (nejpevnější vlákno na světě), který je umístěný hned pod vrchní dýhou. Obecně posiluje stabilitu a zvětšuje plochu optimálního odrazu míče.</span></p>",H:\Desaka\Stoten\Full_10.01.2025\Photos\TIBHAR - Fortino PRO\MainImage\7115_fortino-pro-1.png%3F62cac103,H:\Desaka\Stoten\Full_10.01.2025\Photos\TIBHAR - Fortino PRO\GalleryImages\7115_fortino-pro-1.png%3F62cac103,"{""key_value_pairs"": {""Tvar držátka"": ""FL - konkávní""}, ""current_price"": 4500.0, ""basic_price"": 4500.0, ""stock_status"": ""Dodání do 5 pracovních dní""}",https://www.stoten.cz/off-2/tibhar-fortino-pro/
Tibhar - Genius+ Optimum,"<span style=""font-size: 12pt;"">Tibhar Genius+ Optimum - potah s tvrdou houbou, se zabudovaným přelepovacím efektem s technologií OPTRA pro topspinové hráče. Potah se smí lepit pouze vodouředitelným lepidlem (VOC free).</span>","<p><span style=""font-size: 12pt;"">Tibhar Genius+ Optimum - potah s tvrdou houbou, se zabudovaným přelepovacím efektem s technologií OPTRA pro topspinové hráče. Potah se smí lepit pouze vodouředitelným lepidlem (VOC free).</span></p>",H:\Desaka\Stoten\Full_10.01.2025\Photos\Tibhar - Genius+ Optimum\MainImage\9437_vyr-1815tibhar-genius-optimum-potah.jpg%3F66d199a2,H:\Desaka\Stoten\Full_10.01.2025\Photos\Tibhar - Genius+ Optimum\GalleryImages\9437_vyr-1815tibhar-genius-optimum-potah.jpg%3F66d199a2,"{""key_value_pairs"": {""Barva"": ""Červená"", ""Tloušťka houby"": ""max""}, ""current_price"": 1130.0, ""basic_price"": 1130.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Černá"", ""Tloušťka houby"": ""max""}, ""current_price"": 1130.0, ""basic_price"": 1130.0, ""stock_status"": """"}",https://www.stoten.cz/off-2/tibhar-genius--optimum/
TIBHAR Shang Kun Hybrid ZC,"<span style=""font-size: 12pt;"">Prkno pojmenované po talentovaném čínském hráči Shang Kunovi, mezi jehož hlavní herní vlastnosti patří: hbitost, mrštnost, přesnost, vytrvalost a výborná technika. Tyto rysy se plně odráží i v samotném prkně Shang Kun Hybrid ZC, které je vhodné pouze pro odvážné hráče. Dřevo je tvořeno umělými vlákny Hybrid ZC napomáhají přesným a nekompromisním úderům.</span>","<p style=""text-align: justify;""><span style=""font-size: 12pt;"">Prkno pojmenované po talentovaném čínském hráči Shang Kunovi, mezi jehož hlavní herní vlastnosti patří: hbitost, mrštnost, přesnost, vytrvalost a výborná technika. Tyto rysy se plně odráží i v samotném prkně Shang Kun Hybrid ZC, které je vhodné pouze pro odvážné hráče. Dřevo je tvořeno umělými vlákny Hybrid ZC napomáhají přesným a nekompromisním úderům.</span></p>",H:\Desaka\Stoten\Full_10.01.2025\Photos\TIBHAR Shang Kun Hybrid ZC\MainImage\7112_shang-kun-hybrid-zc.png%3F62cac103,H:\Desaka\Stoten\Full_10.01.2025\Photos\TIBHAR Shang Kun Hybrid ZC\GalleryImages\7112_shang-kun-hybrid-zc.png%3F62cac103,"{""key_value_pairs"": {""Tvar držátka"": ""FL - konkávní""}, ""current_price"": 4500.0, ""basic_price"": 4500.0, ""stock_status"": """"}",https://www.stoten.cz/off-2/tibhar-shang-kun-hybrid-zc/
VICTAS - Black Balsa 7.0,<span>Nejrychlejší a nejsilnější balsové dřevo v sérii </span>VICTAS Black Balsa<span> vhodné pro údernou hru.</span>,<p><span>Nejrychlejší a nejsilnější balsové dřevo v sérii </span>VICTAS Black Balsa<span> vhodné pro údernou hru.</span></p>,H:\Desaka\Stoten\Full_10.01.2025\Photos\VICTAS - Black Balsa 7.0\MainImage\7936_13027-black-balsa7-0-fl.jpg%3F62f7d639,H:\Desaka\Stoten\Full_10.01.2025\Photos\VICTAS - Black Balsa 7.0\GalleryImages\7936_13027-black-balsa7-0-fl.jpg%3F62f7d639,"{""key_value_pairs"": {""Tvar držátka"": ""FL - konkávní""}, ""current_price"": 1430.0, ""basic_price"": 1430.0, ""stock_status"": ""Dodání do 5 pracovních dní""}",https://www.stoten.cz/off-2/victas-black-balsa-7-0/
VICTAS - Fire Fall AC NEW DESIGN,"<span style=""font-size: 12pt;"">Nejrychlejší prkno ve VICTAS Fire Fall sérii; maximum útočných možností; vysoce <strong>kvalitní aramid-karbonové vlákno</strong> umístěné ve středu prkna; stabilní s minimem vibrací; vhodné pro moderní útočnou hru</span>","<p><span style=""font-size: 12pt;"">Nejrychlejší prkno ve VICTAS Fire Fall sérii; maximum útočných možností; vysoce <strong>kvalitní aramid-karbonové vlákno</strong> umístěné ve středu prkna; stabilní s minimem vibrací; vhodné pro moderní útočnou hru</span></p> <p><span style=""font-size: 12pt;"">Dynamic Core Effect koncept - 5 pečlivě vybraných Ayous dýh, do jejichž středu jsou umístěny High-Tech vlákna - karbon dodá prknu rychlost, vlákna skvělý cit</span></p>",H:\Desaka\Stoten\Full_10.01.2025\Photos\VICTAS - Fire Fall AC NEW DESIGN\MainImage\5667_ac.jpg%3F62cac103,H:\Desaka\Stoten\Full_10.01.2025\Photos\VICTAS - Fire Fall AC NEW DESIGN\GalleryImages\5667_ac.jpg%3F62cac103,"{""key_value_pairs"": {""Tvar držátka"": ""FL - konkávní"", ""Váha (gr)"": ""88""}, ""current_price"": 2200.0, ""basic_price"": 2200.0, ""stock_status"": ""Dodání do 5 pracovních dní""}|{""key_value_pairs"": {""Tvar držátka"": ""ST - rovné"", ""Váha (gr)"": ""88""}, ""current_price"": 2200.0, ""basic_price"": 2200.0, ""stock_status"": """"}",https://www.stoten.cz/off-2/victas-fire-fall-ac-new-design/
VICTAS - Fire Fall LC NEW DESIGN,"<span style=""font-size: 12pt;"">Silné prkno podobné oblíbenému Fire Fall SC – nižší váha díky novému, lehkému a rychlejšímu synthetickému <strong>Line Carbon</strong> vláknu; vhodné pro pokročilejší útočnou hru bohatou na topspin  </span>","<p><span style=""font-size: 12pt;"">Silné prkno podobné oblíbenému Fire Fall SC – nižší váha díky novému, lehkému a rychlejšímu synthetickému <strong>Line Carbon</strong> vláknu; vhodné pro pokročilejší útočnou hru bohatou na topspin  </span></p> <p><span style=""font-size: 12pt;"">Dynamic Core Effect koncept - pět pečlivě vybraných Ayous dýh, do jejichž středu jsou umístěny High-Tech vlákna - karbon dodá prknu rychlost, vlákna skvělý cit</span></p>",H:\Desaka\Stoten\Full_10.01.2025\Photos\VICTAS - Fire Fall LC NEW DESIGN\MainImage\5673_lc.jpg%3F62cac103,H:\Desaka\Stoten\Full_10.01.2025\Photos\VICTAS - Fire Fall LC NEW DESIGN\GalleryImages\5673_lc.jpg%3F62cac103,"{""key_value_pairs"": {""Tvar držátka"": ""FL - konkávní"", ""Váha (gr)"": ""85""}, ""current_price"": 2200.0, ""basic_price"": 2200.0, ""stock_status"": ""Dodání do 5 pracovních dní""}|{""key_value_pairs"": {""Tvar držátka"": ""ST - rovné"", ""Váha (gr)"": ""85""}, ""current_price"": 2200.0, ""basic_price"": 2200.0, ""stock_status"": ""Dodání do 5 pracovních dní""}",https://www.stoten.cz/off-2/victas-fire-fall-lc-new-design/
VICTAS - Fire Fall SC NEW DESIGN,"<span style=""font-size: 12pt;"">Dokonale vyvážené prkno pro moderní útočnou hru; použit <strong>Silver Carbon</strong> - pružný a pevný karbon doplněný o stříbrná vlákna; vhodné zejména pro variabilní, rychlou topspinovou hru ze střední vzdálenosti od stolu; skvělá zpětná vazba</span>","<p><span style=""font-size: 12pt;"">Dokonale vyvážené prkno pro moderní útočnou hru; použit <strong>Silver Carbon</strong> - pružný a pevný karbon doplněný o stříbrná vlákna; vhodné zejména pro variabilní, rychlou topspinovou hru ze střední vzdálenosti od stolu; skvělá zpětná vazba</span></p> <p><span style=""font-size: 12pt;"">Dynamic Core Effect koncept - 5 pečlivě vybraných Ayous dýh, do jejichž středu jsou umístěny High-Tech vlákna - karbon dodá prknu rychlost, vlákna skvělý cit</span></p>",H:\Desaka\Stoten\Full_10.01.2025\Photos\VICTAS - Fire Fall SC NEW DESIGN\MainImage\5676_sc.jpg%3F62cac103,H:\Desaka\Stoten\Full_10.01.2025\Photos\VICTAS - Fire Fall SC NEW DESIGN\GalleryImages\5676_sc.jpg%3F62cac103,"{""key_value_pairs"": {""Tvar držátka"": ""FL - konkávní"", ""Váha (gr)"": ""93""}, ""current_price"": 2200.0, ""basic_price"": 2200.0, ""stock_status"": ""Dodání do 5 pracovních dní""}|{""key_value_pairs"": {""Tvar držátka"": ""ST - rovné"", ""Váha (gr)"": ""93""}, ""current_price"": 2200.0, ""basic_price"": 2200.0, ""stock_status"": """"}",https://www.stoten.cz/off-2/victas-fire-fall-sc-new-design/
VICTAS - Fire Fall VC NEW DESIGN,"<span style=""font-size: 12pt;"">Špičkové útočné prkno s inovativní karbonovou technologií testovanou ve vesmíru - jeden z nejtvrších masívních karbonových materiálů na světě <strong>V-Carbon</strong> byl umístěn na středovou dýhu, tím prknu dodal maximum zrychlení při každém úderu; vyváženost síly a kontroly díky pěti kvalitním dřevěným vrstvám</span>","<p><span style=""font-size: 12pt;"">Špičkové útočné prkno s inovativní karbonovou technologií testovanou ve vesmíru - jeden z nejtvrších masívních karbonových materiálů na světě <strong>V-Carbon</strong> byl umístěn na středovou dýhu, tím prknu dodal maximum zrychlení při každém úderu; vyváženost síly a kontroly díky pěti kvalitním dřevěným vrstvám</span></p> <p><span style=""font-size: 12pt;"">Dynamic Core Effect koncept - 5 pečlivě vybraných Ayous dýh, do jejichž středu jsou umístěny High-Tech vlákna - karbon dodá prknu rychlost, vlákna skvělý cit</span></p>",H:\Desaka\Stoten\Full_10.01.2025\Photos\VICTAS - Fire Fall VC NEW DESIGN\MainImage\5682_vc.jpg%3F62cac103,H:\Desaka\Stoten\Full_10.01.2025\Photos\VICTAS - Fire Fall VC NEW DESIGN\GalleryImages\5682_vc.jpg%3F62cac103,"{""key_value_pairs"": {""Tvar držátka"": ""FL - konkávní"", ""Váha (gr)"": ""90""}, ""current_price"": 2200.0, ""basic_price"": 2200.0, ""stock_status"": ""Dodání do 5 pracovních dní""}|{""key_value_pairs"": {""Tvar držátka"": ""ST - rovné"", ""Váha (gr)"": ""90""}, ""current_price"": 2200.0, ""basic_price"": 2200.0, ""stock_status"": ""Dodání do 5 pracovních dní""}",https://www.stoten.cz/off-2/victas-fire-fall-vc-new-design/
Butterfly - Viscaria,"<span>Oblíbené prkno Viscaria se vrátilo na trh vylepšené po faceliftu.</span><br/><span>Vzniklo kombinací high-tec materiálů Arylate (ohebnost, minimální vibrace) a karbonu (dynamika, pružnost). Je určené pro variabilní útočnou hru s důrazem na topspin.</span><br/><br/><br/><span>Velikost hlavy: 157 x 150 mm</span><br/><span>Síla: 5,8 mm</span><br/><span>Rozměr držátka: FL - 100x25x34mm, ST - 100x23x28mm</span><br/><span>Váha: FL (89-92 gr), ST (82-85gr)</span>","<p><span>Oblíbené prkno Viscaria se vrátilo na trh vylepšené po faceliftu.</span><br/><span>Vzniklo kombinací high-tec materiálů Arylate (ohebnost, minimální vibrace) a karbonu (dynamika, pružnost). Je určené pro variabilní útočnou hru s důrazem na topspin.</span><br/><br/><br/><span>Velikost hlavy: 157 x 150 mm</span><br/><span>Síla: 5,8 mm</span><br/><span>Rozměr držátka: FL - 100x25x34mm, ST - 100x23x28mm</span><br/><span>Váha: FL (89-92 gr), ST (82-85gr)</span></p>",H:\Desaka\Stoten\Full_10.01.2025\Photos\Butterfly - Viscaria\MainImage\325_viscaria-1.jpg%3F62cac103,H:\Desaka\Stoten\Full_10.01.2025\Photos\Butterfly - Viscaria\GalleryImages\325-1_butterfly-viscaria.jpg%3F62cac103|H:\Desaka\Stoten\Full_10.01.2025\Photos\Butterfly - Viscaria\GalleryImages\325-2_viscaria-2.jpg%3F62cac103|H:\Desaka\Stoten\Full_10.01.2025\Photos\Butterfly - Viscaria\GalleryImages\325_viscaria-1.jpg%3F62cac103,"{""key_value_pairs"": {""Rozměr dřeva (š x v) mm"": ""150x157"", ""Tvar držátka"": ""FL - konkávní"", ""Váha (gr)"": ""90""}, ""current_price"": 4550.0, ""basic_price"": 4550.0, ""stock_status"": """"}",https://www.stoten.cz/off-2/viscaria/
